Time,Passenger_Vehicle_xctr,Passenger_Vehicle_yctr,Passenger_Vehicle_zctr,Passenger_Vehicle_xlen,Passenger_Vehicle_ylen,Passenger_Vehicle_zlen,Passenger_Vehicle_xrot,Passenger_Vehicle_yrot,Passenger_Vehicle_zrot,Passenger_Vehicle_xctr,Passenger_Vehicle_yctr,Passenger_Vehicle_zctr,Passenger_Vehicle_xlen,Passenger_Vehicle_ylen,Passenger_Vehicle_zlen,Passenger_Vehicle_xrot,Passenger_Vehicle_yrot,Passenger_Vehicle_zrot,VRU_Child_xctr,VRU_Child_yctr,VRU_Child_zctr,VRU_Child_xlen,VRU_Child_ylen,VRU_Child_zlen,VRU_Child_xrot,VRU_Child_yrot,VRU_Child_zrot,VRU_Adult_Using_Manual_Scooter_xctr,VRU_Adult_Using_Manual_Scooter_yctr,VRU_Adult_Using_Manual_Scooter_zctr,VRU_Adult_Using_Manual_Scooter_xlen,VRU_Adult_Using_Manual_Scooter_ylen,VRU_Adult_Using_Manual_Scooter_zlen,VRU_Adult_Using_Manual_Scooter_xrot,VRU_Adult_Using_Manual_Scooter_yrot,VRU_Adult_Using_Manual_Scooter_zrot
1700412372.427983,,,,,,,,,,-21.59571621,-6.190360906,-3.460576893,2.381792019,4.659631658,2.024638412,0.0,0.0,83.13101404,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,14.42206878,-0.576641914,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412372.528175,,,,,,,,,,-22.11516048,-6.112444239,-3.460576893,2.381792019,4.659631658,2.024638412,0.0,0.0,83.46337053,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,14.64957974,-0.631513347,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412372.628373,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,14.8770907,-0.68638478,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412372.728572,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,15.10460166,-0.741256213,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412372.828763,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,15.30312122,-0.815748852,-3.962440127,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412372.928961,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,15.50164079,-0.890241491,-3.938808906,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412373.029157,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,15.70016035,-0.964734131,-3.915177685,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412373.129356,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,15.89867992,-1.03922677,-3.891546464,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412373.22955,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,16.09719948,-1.113719409,-3.867915243,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412373.329751,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,16.29571905,-1.188212049,-3.844284022,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412373.429946,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,16.49423861,-1.262704688,-3.820652801,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412373.53014,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,16.69275818,-1.337197327,-3.79702158,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412373.630336,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,16.89127774,-1.411689967,-3.773390359,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412373.730535,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,17.08979731,-1.486182606,-3.749759138,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412373.830743,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,17.28831687,-1.560675245,-3.726127917,1.06126788,1.022448397,1.297472477,0,0,268.8982934
1700412373.930924,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,17.42877706,-1.563744331,-3.709624015,1.055047294,1.022448397,1.330480279,0,0,268.8982934
1700412374.031122,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,17.56923724,-1.566813417,-3.693120114,1.048826707,1.022448397,1.363488082,0,0,268.8982934
1700412374.131331,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,17.70969743,-1.569882503,-3.676616213,1.042606121,1.022448397,1.396495884,0,0,268.8982934
1700412374.231516,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,17.85015761,-1.572951589,-3.660112312,1.036385535,1.022448397,1.429503687,0,0,268.8982934
1700412374.331716,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,17.9906178,-1.576020675,-3.643608411,1.030164949,1.022448397,1.462511489,0,0,268.8982934
1700412374.431908,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.13107798,-1.57908976,-3.627104509,1.023944362,1.022448397,1.495519292,0,0,268.8982934
1700412374.532107,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.27153817,-1.582158846,-3.610600608,1.017723776,1.022448397,1.528527094,0,0,268.8982934
1700412374.632319,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.41199836,-1.585227932,-3.594096707,1.01150319,1.022448397,1.561534897,0,0,268.8982934
1700412374.732498,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.55245854,-1.588297018,-3.577592806,1.005282604,1.022448397,1.594542699,0,0,268.8982934
1700412374.832697,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.69291873,-1.591366104,-3.561088904,0.999062018,1.022448397,1.627550502,0,0,268.8982934
1700412374.932894,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.83337891,-1.59443519,-3.544585003,0.992841431,1.022448397,1.660558304,0,0,268.8982934
1700412375.03309,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.02503526,-1.524745678,-3.544585003,0.967484255,1.022448397,1.660558304,0,0,268.8982934
1700412375.133285,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.21669161,-1.455056167,-3.544585003,0.94212708,1.022448397,1.660558304,0,0,268.8982934
1700412375.233495,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.40834796,-1.385366655,-3.544585003,0.916769904,1.022448397,1.660558304,0,0,268.8982934
1700412375.333676,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.60000431,-1.315677144,-3.544585003,0.891412728,1.022448397,1.660558304,0,0,268.8982934
1700412375.433874,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.79166066,-1.245987632,-3.544585003,0.866055552,1.022448397,1.660558304,0,0,268.8982934
1700412375.53407,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.98331702,-1.176298121,-3.544585003,0.840698376,1.022448397,1.660558304,0,0,268.8982934
1700412375.634267,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.17497337,-1.106608609,-3.544585003,0.815341201,1.022448397,1.660558304,0,0,268.8982934
1700412375.734464,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.36662972,-1.036919098,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,268.8982934
1700412375.83466,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.38111858,-0.89565378,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,273.6341628
1700412375.934857,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.39560744,-0.754388462,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,278.3700321
1700412376.035052,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.4100963,-0.613123145,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,283.1059015
1700412376.135249,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.42458516,-0.471857827,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,287.8417708
1700412376.235446,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.43907402,-0.330592509,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,292.5776402
1700412376.335642,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.45356289,-0.189327191,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,297.3135095
1700412376.435838,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.46805175,-0.048061873,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,302.0493789
1700412376.536034,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.48254061,0.093203445,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,306.7852483
1700412376.636231,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.49702947,0.234468762,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,311.5211176
1700412376.736426,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.51151833,0.37573408,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,316.256987
1700412376.836624,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.52600719,0.516999398,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,320.9928563
1700412376.93682,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.54049606,0.658264716,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,325.7287257
1700412377.037035,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.55498492,0.799530034,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,330.464595
1700412377.137214,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.56947378,0.940795351,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,335.2004644
1700412377.237411,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.58396264,1.082060669,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,339.9363337
1700412377.337612,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.5984515,1.223325987,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,344.6722031
1700412377.437803,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.61294036,1.364591305,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,349.4080724
1700412377.537999,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.62742923,1.505856623,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412377.638203,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.59385012,1.658933404,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412377.738391,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.56027101,1.812010184,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412377.838591,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.52669191,1.965086965,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412377.938788,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.4931128,2.118163746,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412378.038984,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.45953369,2.271240527,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412378.139178,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.42595459,2.424317308,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412378.239377,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.39237548,2.577394089,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412378.339579,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.35879638,2.73047087,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412378.43977,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.32521727,2.883547651,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412378.539969,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.29163816,3.036624432,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412378.640163,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.25805906,3.189701213,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412378.740358,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.22447995,3.342777994,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412378.840557,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.20935724,3.657540124,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412378.940751,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.19423454,3.972302255,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412379.040952,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.17911183,4.287064385,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412379.141146,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.16398913,4.601826516,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412379.24134,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.14886642,4.916588646,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412379.341537,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.13374371,5.231350777,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412379.441734,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.11862101,5.546112907,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412379.54193,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.1034983,5.860875038,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412379.642126,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.0883756,6.175637168,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412379.742324,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.07325289,6.490399299,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412379.842519,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,20.01669244,6.809411487,-3.438790104,0.789984025,1.022448397,1.872148102,0,0,354.1439418
1700412379.942717,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.85228722,7.22444794,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412380.042935,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.78881271,7.518938007,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412380.143113,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.67992151,7.891155336,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412380.243307,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.65573105,8.186389952,-3.456869361,0.789984025,1.022448397,1.835989589,0,0,354.1439418
1700412380.343501,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.56617771,8.583469477,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412380.443699,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.55376377,8.861388211,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412380.543896,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.57453958,9.069383093,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412380.644092,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.56104141,9.336079503,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412380.744287,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.46969077,9.603916515,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412380.844483,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.45229138,9.97565419,-3.492406306,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412380.944682,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.41896286,10.52295375,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412381.044879,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.47278359,10.78270848,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412381.145073,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.42177126,11.06637245,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412381.24527,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.47214743,11.38265754,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412381.345468,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.37612338,11.28999045,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412381.445666,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.3264706,11.61223892,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412381.545864,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.25037587,11.86611737,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412381.646078,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.14233925,12.11773162,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412381.746253,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.07223337,12.43546491,-3.511598186,0.789984025,1.022448397,1.726531938,0,0,354.1439418
1700412381.846448,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.11760267,12.44864796,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412381.946648,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,19.04657312,12.75255471,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412382.046845,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.97623843,13.06076424,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412382.14704,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.93304868,13.26257131,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412382.24724,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.89135439,13.54757572,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412382.347433,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.78542859,13.69645704,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412382.447627,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.70200044,14.06468888,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412382.547825,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.6185723,14.43292072,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412382.648022,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.61942417,14.65888917,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412382.748228,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.62027604,14.88485761,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412382.848425,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.6211279,15.11082606,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412382.948611,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.62197977,15.33679451,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412383.048806,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.62283164,15.56276295,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412383.149007,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.62368351,15.7887314,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
1700412383.249202,,,,,,,,,,,,,,,,,,,3.125569894,-15.28737707,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,18.62453537,16.01469984,-3.544585003,0.789984025,1.022448397,1.660558304,0,0,354.1439418
